
Гт a Г нс,пе,буд,стр,2л,мн,прч,кр
Гф a Г нс,пе,буд,стр,3л,мн,прч,кр

Гм a Г нс,пе,пвл,стр,2л,мн,прч,кр vnpspv2ps нс/пе/стр/прч/пвл/2л/мн/кр
Гн a Г нс,пе,дпр,стр,нст,мн,кр
Го a Г нс,пе,дпр,стр,прш,мн,кр

Да a Г св,пе,стр,мр,ед,инф,кр
Дл a Г св,пе,пвл,стр,мр,2л,ед,прч,кр
Дн a Г св,пе,дпр,стр,нст,мр,ед,кр
До a Г св,пе,дпр,стр,прш,мр,ед,кр
Дп a Г св,пе,буд,стр,мр,1л,ед,прч,кр
Др a Г св,пе,буд,стр,мр,2л,ед,прч,кр
Дс a Г св,пе,буд,стр,мр,3л,ед,прч,кр
Еа a Г св,пе,стр,жр,ед,инф,кр
Ел a Г св,пе,пвл,стр,жр,2л,ед,прч,кр
Ен a Г св,пе,дпр,стр,нст,жр,ед,кр
Ео a Г св,пе,дпр,стр,прш,жр,ед,кр
Еп a Г св,пе,буд,стр,жр,1л,ед,прч,кр
Ер a Г св,пе,буд,стр,жр,2л,ед,прч,кр
Ес a Г св,пе,буд,стр,жр,3л,ед,прч,кр
Жа a Г св,пе,стр,ср,ед,инф,кр
Жл a Г св,пе,пвл,стр,ср,2л,ед,прч,кр
Жн a Г св,пе,дпр,стр,нст,ср,ед,кр
Жо a Г св,пе,дпр,стр,прш,ср,ед,кр
Жп a Г св,пе,буд,стр,ср,1л,ед,прч,кр
Жр a Г св,пе,буд,стр,ср,2л,ед,прч,кр
Жс a Г св,пе,буд,стр,ср,3л,ед,прч,кр
За a Г св,пе,стр,мн,инф,кр

Зм a Г св,пе,пвл,стр,2л,мн,прч,кр

Зн a Г св,пе,дпр,стр,нст,мн,кр
Зо a Г св,пе,дпр,стр,прш,мн,кр
Зт a Г св,пе,буд,стр,1л,мн,прч,кр
Зу a Г св,пе,буд,стр,2л,мн,прч,кр
Зф a Г св,пе,буд,стр,3л,мн,прч,кр


Иф a П нс,нп,прш,мр,ед,кр
Их a П нс,нп,прш,жр,ед,кр
Иь a П нс,нп,прш,ср,ед,кр
Ия a П нс,нп,прш,мн,кр
Ип a П нс,нп,буд,мр,1л,ед,кр
Иа a П нс,нп,буд,жр,1л,ед,кр
Иб a П нс,нп,буд,ср,1л,ед,кр
Ие a П нс,нп,буд,1л,мн,кр
Иж a П нс,нп,буд,мр,2л,ед,кр
Из a П нс,нп,буд,жр,2л,ед,кр
Ик a П нс,нп,буд,ср,2л,ед,кр
Ию a П нс,нп,буд,2л,мн,кр
Ил a П нс,нп,буд,мр,3л,ед,кр
Им a П нс,нп,буд,жр,3л,ед,кр
Ин a П нс,нп,буд,ср,3л,ед,кр
Ич a П нс,нп,буд,3л,мн,кр
Ид a Г нс,нп,мр,ед,инф,кр
Иг a Г нс,нп,жр,ед,инф,кр
Ит a Г нс,нп,ср,ед,инф,кр
Иш a Г нс,нп,мн,инф,кр
Юа a Г нс,нп,дпр,нст,жр,ед,кр
Юб a Г нс,нп,дпр,нст,мр,ед,кр
Юв a Г нс,нп,дпр,нст,ср,ед,кр
Юг a Г нс,нп,дпр,нст,мн,кр
Юд a Г нс,нп,дпр,прш,ср,ед,кр
Юж a Г нс,нп,дпр,прш,мр,ед,кр
Юз a Г нс,нп,дпр,прш,жр,ед,кр
Юи a Г нс,нп,дпр,прш,мн,кр
Юк a П нс,нп,пвл,мр,2л,ед,кр
Юл a П нс,нп,пвл,жр,2л,ед,кр
Юм a П нс,нп,пвл,ср,2л,ед,кр
Юн a П нс,нп,пвл,2л,мн,кр

Фф a П св,нп,прш,мр,ед,кр
Фх a П св,нп,прш,жр,ед,кр
Фь a П св,нп,прш,ср,ед,кр
Фя a П св,нп,прш,мн,кр
Фп a П св,нп,буд,мр,1л,ед,кр
Фа a П св,нп,буд,жр,1л,ед,кр
Фб a П св,нп,буд,ср,1л,ед,кр
Фе a П св,нп,буд,1л,мн,кр
Фж a П св,нп,буд,мр,2л,ед,кр
Фз a П св,нп,буд,жр,2л,ед,кр
Фк a П св,нп,буд,ср,2л,ед,кр
Фю a П св,нп,буд,2л,мн,кр
Фл a П св,нп,буд,мр,3л,ед,кр
Фм a П св,нп,буд,жр,3л,ед,кр
Фн a П св,нп,буд,ср,3л,ед,кр
Фч a П св,нп,буд,3л,мн,кр
Фд a Г св,нп,мр,ед,инф,кр
Фг a Г св,нп,жр,ед,инф,кр
Фт a Г св,нп,ср,ед,инф,кр
Фш a Г св,нп,мн,инф,кр
Ха a Г св,нп,дпр,нст,жр,ед,кр
Хб a Г св,нп,дпр,нст,мр,ед,кр
Хв a Г св,нп,дпр,нст,ср,ед,кр
Хг a Г св,нп,дпр,нст,мн,кр
Хд a Г св,нп,дпр,прш,ср,ед,кр
Хж a Г св,нп,дпр,прш,мр,ед,кр
Хз a Г св,нп,дпр,прш,жр,ед,кр
Хи a Г св,нп,дпр,прш,мн,кр
Хк a П св,нп,пвл,мр,2л,ед,кр
Хл a П св,нп,пвл,жр,2л,ед,кр
Хм a П св,нп,пвл,ср,2л,ед,кр
Хн a П св,нп,пвл,2л,мн,кр
Кй a ПРЕДК нс,нп,прш,ср,ед
Ку a ПРЕДК нс,нп,буд,3л,ед
Сй a ПРЕДК св,нп,прш,ср,ед
Су a ПРЕДК св,нп,буд,3л,ед
Са a МС-ПРЕДК нс,нп,прш,ср,ед,вн
Сб a МС-ПРЕДК нс,нп,прш,ср,ед,дт
Св a МС-ПРЕДК нс,нп,прш,ср,ед,тв
Сг a МС-ПРЕДК нс,нп,прш,ср,ед,пр
Сд a МС-ПРЕДК нс,нп,прш,ср,ед,рд
Сж a МС-ПРЕДК св,нп,прш,ср,ед,вн
Сз a МС-ПРЕДК св,нп,прш,ср,ед,дт
Ск a МС-ПРЕДК св,нп,прш,ср,ед,тв
Сл a МС-ПРЕДК св,нп,прш,ср,ед,пр
См a МС-ПРЕДК св,нп,прш,ср,ед,рд
Сн a МС-ПРЕДК нс,нп,буд,3л,ед,вн
Со a МС-ПРЕДК нс,нп,буд,3л,ед,дт
Сп a МС-ПРЕДК нс,нп,буд,3л,ед,тв
Ср a МС-ПРЕДК нс,нп,буд,3л,ед,пр
Сс a МС-ПРЕДК нс,нп,буд,3л,ед,рд
Ст a МС-ПРЕДК св,нп,буд,3л,ед,вн
Се a МС-ПРЕДК св,нп,буд,3л,ед,дт
Сч a МС-ПРЕДК св,нп,буд,3л,ед,тв
Сх a МС-ПРЕДК св,нп,буд,3л,ед,пр
Сщ a МС-ПРЕДК св,нп,буд,3л,ед,рд

Ма a П сравн,нс,нп,прш,мр,ед
Мб a П сравн,нс,нп,прш,жр,ед
Мв a П сравн,нс,нп,прш,ср,ед
Мг a П сравн,нс,нп,прш,мн
Мд a П сравн,нс,нп,буд,1л,ед
Ме a П сравн,нс,нп,буд,2л,ед
Мж a П сравн,нс,нп,буд,3л,ед
Мз a П сравн,нс,нп,буд,1л,мн
Ми a П сравн,нс,нп,буд,2л,мн
Мй a П сравн,нс,нп,буд,3л,мн
Мк a Г сравн,нс,нп,инф
Мх a П сравн,нс,нп,пвл,2л,ед
Мч a П сравн,нс,нп,пвл,2л,мн
Мл a П сравн,нс,нп,пвл,1л,мн
Мю a Г сравн,нс,нп,дпр,нст
Мя a Г сравн,нс,нп,дпр,прш
Та a П сравн,св,нп,прш,мр,ед
Тб a П сравн,св,нп,прш,жр,ед
Тв a П сравн,св,нп,прш,ср,ед
Тг a П сравн,св,нп,прш,мн
Тд a П сравн,св,нп,буд,1л,ед
Те a П сравн,св,нп,буд,2л,ед
Тж a П сравн,св,нп,буд,3л,ед
Тз a П сравн,св,нп,буд,1л,мн
Ти a П сравн,св,нп,буд,2л,мн
Тй a П сравн,св,нп,буд,3л,мн
Тк a Г сравн,св,нп,инф
Тх a П сравн,св,нп,пвл,2л,ед
Тч a П сравн,св,нп,пвл,2л,мн
Тл a П сравн,св,нп,пвл,1л,мн
Тю a Г сравн,св,нп,дпр,нст
Тя a Г сравн,св,нп,дпр,прш
яю F С мр,жр,ср,од,но,ед,им,рд,дт,вн,тв,пр ns все/ед
яя F С мр,жр,ср,од,но,ед,мн,им,рд,дт,вн,тв,пр n все
